sensor_name,inference_layer,inference_latency,registered_at
ESP32_B57936,InferenceLayer.SENSOR,4166,2024-08-26 23:53:39.310974
ESP32_8F7400,InferenceLayer.SENSOR,1165,2024-08-26 23:53:40.287597
ESP32_3330A5,InferenceLayer.SENSOR,3952,2024-08-26 23:53:41.385986
ESP32_ED5A4D,InferenceLayer.SENSOR,981,2024-08-26 23:53:42.342054
ESP32_46B1A6,InferenceLayer.SENSOR,907,2024-08-26 23:53:43.339341
ESP32_46978A,InferenceLayer.SENSOR,761,2024-08-26 23:53:44.321157
ESP32_97C286,InferenceLayer.SENSOR,4166,2024-08-26 23:53:45.321106
ESP32_B25FE3,InferenceLayer.SENSOR,3433,2024-08-26 23:53:46.397115
ESP32_1F4D55,InferenceLayer.SENSOR,3960,2024-08-26 23:53:47.414531
ESP32_ADD36D,InferenceLayer.SENSOR,1278,2024-08-26 23:53:48.395166
ESP32_F0ACBF,InferenceLayer.SENSOR,1707,2024-08-26 23:53:49.362127
ESP32_AB192B,InferenceLayer.SENSOR,4013,2024-08-26 23:53:50.383426
ESP32_A1BC36,InferenceLayer.SENSOR,3915,2024-08-26 23:53:51.442171
ESP32_C31F5E,InferenceLayer.SENSOR,3266,2024-08-26 23:53:52.419772
ESP32_E2F3EA,InferenceLayer.SENSOR,1870,2024-08-26 23:53:53.410017
ESP32_2E88CE,InferenceLayer.SENSOR,4039,2024-08-26 23:53:54.408149
ESP32_615B9D,InferenceLayer.SENSOR,3884,2024-08-26 23:53:55.461261
ESP32_37E138,InferenceLayer.SENSOR,4128,2024-08-26 23:53:56.467030
ESP32_6EF35F,InferenceLayer.SENSOR,3494,2024-08-26 23:53:57.446369
ESP32_E9F15A,InferenceLayer.SENSOR,3987,2024-08-26 23:53:58.452756
ESP32_97CAE1,InferenceLayer.SENSOR,3915,2024-08-26 23:53:59.479996
ESP32_A73166,InferenceLayer.SENSOR,3908,2024-08-26 23:54:00.476147
ESP32_AABBCC,InferenceLayer.SENSOR,3190,2024-08-26 23:54:02.789165
ESP32_09B38F,InferenceLayer.SENSOR,3147,2024-08-26 23:54:03.757714
ESP32_232714,InferenceLayer.SENSOR,1980,2024-08-26 23:54:04.794464
ESP32_A73166,InferenceLayer.SENSOR,4363,2024-08-27 00:20:55.304906
ESP32_AABBCC,InferenceLayer.SENSOR,1306,2024-08-27 00:20:57.623118
ESP32_09B38F,InferenceLayer.SENSOR,3905,2024-08-27 00:20:58.543205
ESP32_232714,InferenceLayer.SENSOR,1062,2024-08-27 00:20:59.578531
ESP32_B57936,InferenceLayer.SENSOR,3803,2024-08-27 00:21:00.570508
ESP32_8F7400,InferenceLayer.SENSOR,894,2024-08-27 00:21:01.617612
ESP32_3330A5,InferenceLayer.SENSOR,4223,2024-08-27 00:21:02.652437
ESP32_ED5A4D,InferenceLayer.SENSOR,1256,2024-08-27 00:21:03.629201
ESP32_46B1A6,InferenceLayer.SENSOR,2116,2024-08-27 00:21:04.651040
ESP32_46978A,InferenceLayer.SENSOR,1969,2024-08-27 00:21:05.669283
ESP32_97C286,InferenceLayer.SENSOR,2056,2024-08-27 00:21:06.651283
ESP32_B25FE3,InferenceLayer.SENSOR,6059,2024-08-27 00:21:07.716254
ESP32_1F4D55,InferenceLayer.SENSOR,3227,2024-08-27 00:21:08.683991
ESP32_ADD36D,InferenceLayer.SENSOR,1709,2024-08-27 00:21:09.683283
ESP32_F0ACBF,InferenceLayer.SENSOR,4043,2024-08-27 00:21:10.735669
ESP32_AB192B,InferenceLayer.SENSOR,3921,2024-08-27 00:21:11.731798
ESP32_A1BC36,InferenceLayer.SENSOR,2607,2024-08-27 00:21:12.791858
ESP32_C31F5E,InferenceLayer.SENSOR,5117,2024-08-27 00:21:13.805479
ESP32_E2F3EA,InferenceLayer.SENSOR,3980,2024-08-27 00:21:14.760076
ESP32_2E88CE,InferenceLayer.SENSOR,3890,2024-08-27 00:21:15.804611
ESP32_615B9D,InferenceLayer.SENSOR,1828,2024-08-27 00:21:16.804081
ESP32_37E138,InferenceLayer.SENSOR,3958,2024-08-27 00:21:17.883808
ESP32_6EF35F,InferenceLayer.SENSOR,4016,2024-08-27 00:21:18.811143
ESP32_E9F15A,InferenceLayer.SENSOR,3975,2024-08-27 00:21:19.836461
ESP32_97CAE1,InferenceLayer.SENSOR,4004,2024-08-27 00:21:20.863467
ESP32_A73166,InferenceLayer.SENSOR,988,2024-08-27 00:21:21.893060
ESP32_AABBCC,InferenceLayer.SENSOR,3937,2024-08-27 00:21:24.177222
ESP32_09B38F,InferenceLayer.SENSOR,3863,2024-08-27 00:21:25.150010
ESP32_232714,InferenceLayer.SENSOR,3862,2024-08-27 00:21:26.136371
ESP32_B57936,InferenceLayer.SENSOR,4159,2024-08-27 00:21:27.180515
ESP32_8F7400,InferenceLayer.SENSOR,3931,2024-08-27 00:21:28.162896
ESP32_3330A5,InferenceLayer.SENSOR,3903,2024-08-27 00:21:29.225059
ESP32_ED5A4D,InferenceLayer.SENSOR,3916,2024-08-27 00:21:30.201023
ESP32_46B1A6,InferenceLayer.SENSOR,3947,2024-08-27 00:21:31.238855
ESP32_46978A,InferenceLayer.SENSOR,3880,2024-08-27 00:21:32.247355
ESP32_97C286,InferenceLayer.SENSOR,3887,2024-08-27 00:21:33.269711
ESP32_B25FE3,InferenceLayer.SENSOR,2947,2024-08-27 00:21:34.292767
ESP32_1F4D55,InferenceLayer.SENSOR,3897,2024-08-27 00:21:35.260774
ESP32_ADD36D,InferenceLayer.SENSOR,3258,2024-08-27 00:21:36.269811
ESP32_F0ACBF,InferenceLayer.SENSOR,3879,2024-08-27 00:21:37.316672
ESP32_AB192B,InferenceLayer.SENSOR,3899,2024-08-27 00:21:38.306954
ESP32_A1BC36,InferenceLayer.SENSOR,3970,2024-08-27 00:21:39.425158
ESP32_C31F5E,InferenceLayer.SENSOR,3945,2024-08-27 00:21:40.374000
ESP32_E2F3EA,InferenceLayer.SENSOR,3870,2024-08-27 00:21:41.383994
ESP32_2E88CE,InferenceLayer.SENSOR,3899,2024-08-27 00:21:42.375238
