sensor_name,inference_layer,inference_latency,registered_at
ESP32_97CAE1,InferenceLayer.GATEWAY,141449,2024-08-29 22:04:35.165035
ESP32_A73166,InferenceLayer.GATEWAY,138350,2024-08-29 22:04:35.566255
ESP32_AABBCC,InferenceLayer.GATEWAY,339275,2024-08-29 22:04:59.317120
ESP32_09B38F,InferenceLayer.GATEWAY,91678,2024-08-29 22:04:59.448830
ESP32_232714,InferenceLayer.GATEWAY,144304,2024-08-29 22:04:59.904455
ESP32_B57936,InferenceLayer.GATEWAY,146347,2024-08-29 22:05:00.292091
ESP32_8F7400,InferenceLayer.GATEWAY,103950,2024-08-29 22:05:00.671676
ESP32_3330A5,InferenceLayer.GATEWAY,138393,2024-08-29 22:05:01.112205
ESP32_ED5A4D,InferenceLayer.GATEWAY,135476,2024-08-29 22:05:01.489967
ESP32_46B1A6,InferenceLayer.GATEWAY,143810,2024-08-29 22:05:01.906473
ESP32_46978A,InferenceLayer.GATEWAY,141460,2024-08-29 22:05:02.296812
ESP32_97C286,InferenceLayer.GATEWAY,139725,2024-08-29 22:05:02.703637
ESP32_B25FE3,InferenceLayer.GATEWAY,106998,2024-08-29 22:05:03.077263
ESP32_1F4D55,InferenceLayer.GATEWAY,192816,2024-08-29 22:05:03.648403
ESP32_ADD36D,InferenceLayer.GATEWAY,142214,2024-08-29 22:05:03.999455
ESP32_F0ACBF,InferenceLayer.GATEWAY,188443,2024-08-29 22:05:04.427605
ESP32_AB192B,InferenceLayer.GATEWAY,181116,2024-08-29 22:05:04.895097
ESP32_A1BC36,InferenceLayer.GATEWAY,223233,2024-08-29 22:05:05.257048
ESP32_C31F5E,InferenceLayer.GATEWAY,142262,2024-08-29 22:05:05.627659
ESP32_E2F3EA,InferenceLayer.GATEWAY,173344,2024-08-29 22:05:06.086996
ESP32_2E88CE,InferenceLayer.GATEWAY,180966,2024-08-29 22:05:06.493836
ESP32_615B9D,InferenceLayer.GATEWAY,265565,2024-08-29 22:05:06.872595
ESP32_37E138,InferenceLayer.GATEWAY,175793,2024-08-29 22:05:07.207553
ESP32_6EF35F,InferenceLayer.GATEWAY,244644,2024-08-29 22:05:07.723492
ESP32_E9F15A,InferenceLayer.GATEWAY,194720,2024-08-29 22:05:08.024386
ESP32_97CAE1,InferenceLayer.GATEWAY,201387,2024-08-29 22:05:08.468425
ESP32_A73166,InferenceLayer.GATEWAY,145341,2024-08-29 22:05:08.768086
ESP32_AABBCC,InferenceLayer.GATEWAY,153750,2024-08-29 22:05:32.249598
ESP32_09B38F,InferenceLayer.GATEWAY,107481,2024-08-29 22:05:32.607444
ESP32_232714,InferenceLayer.GATEWAY,137060,2024-08-29 22:05:33.033283
ESP32_B57936,InferenceLayer.GATEWAY,137732,2024-08-29 22:05:33.432027
ESP32_8F7400,InferenceLayer.GATEWAY,139389,2024-08-29 22:05:33.842862
ESP32_3330A5,InferenceLayer.GATEWAY,138980,2024-08-29 22:05:34.236359
ESP32_ED5A4D,InferenceLayer.GATEWAY,136975,2024-08-29 22:05:34.635776
ESP32_46B1A6,InferenceLayer.GATEWAY,136162,2024-08-29 22:05:35.036744
ESP32_46978A,InferenceLayer.GATEWAY,135594,2024-08-29 22:05:35.438315
ESP32_97C286,InferenceLayer.GATEWAY,157374,2024-08-29 22:05:35.847185
ESP32_B25FE3,InferenceLayer.GATEWAY,134476,2024-08-29 22:05:36.247565
ESP32_1F4D55,InferenceLayer.GATEWAY,133335,2024-08-29 22:05:36.640125
