elapsed_time,sender,receiver,length
78.04230070114136,172.19.0.9,172.17.0.1,66
78.04306411743164,172.17.0.1,172.19.0.9,66
78.04381799697876,172.19.0.9,172.17.0.1,66
78.04459190368652,172.19.0.7,172.19.0.9,66
78.0453462600708,172.19.0.9,172.19.0.7,195
78.04602360725403,172.19.0.7,172.19.0.9,66
78.04697799682617,172.19.0.9,172.19.0.7,70
78.04768753051758,172.19.0.7,172.19.0.9,66
78.04842901229858,172.19.0.9,172.19.0.7,66
78.04915595054626,172.19.0.7,172.19.0.9,66
78.04995703697205,172.19.0.7,172.19.0.9,66
78.05093884468079,172.19.0.9,172.19.0.7,66
78.05164957046509,172.19.0.7,172.19.0.9,66
78.29223799705505,172.19.0.1,172.19.0.4,3517
78.29304909706116,172.19.0.4,172.19.0.1,66
78.29469323158264,172.19.0.4,172.19.0.7,3517
78.29544806480408,172.19.0.7,172.19.0.4,66
78.29621887207031,172.19.0.7,172.19.0.9,74
78.29704093933105,172.19.0.9,172.19.0.7,74
78.29778242111206,172.19.0.7,172.19.0.9,66
78.29855918884277,172.19.0.7,172.19.0.9,282
78.2992992401123,172.19.0.9,172.19.0.7,66
78.3066291809082,172.19.0.7,172.19.0.9,3607
78.30744910240173,172.19.0.9,172.19.0.7,66
78.30817246437073,172.19.0.3,172.19.0.8,71
78.3089702129364,172.19.0.8,172.19.0.3,279
78.30973958969116,172.19.0.3,172.19.0.8,66
78.31050443649292,172.19.0.9,172.19.0.2,74
78.31126379966736,172.19.0.2,172.19.0.9,74
78.31196856498718,172.19.0.9,172.19.0.2,66
78.31286859512329,172.19.0.9,172.19.0.2,224
78.31360244750977,172.19.0.2,172.19.0.9,66
78.31729245185852,172.19.0.2,172.19.0.9,2009
78.31807851791382,172.19.0.9,172.19.0.2,66
78.31884145736694,172.19.0.9,172.19.0.2,66
78.31959414482117,172.19.0.2,172.19.0.9,66
78.32034707069397,172.19.0.9,172.19.0.2,66
78.32107138633728,172.19.0.9,172.17.0.1,74
78.32186698913574,172.17.0.1,172.19.0.9,74
78.32259130477905,172.19.0.9,172.17.0.1,66
78.32339453697205,172.19.0.9,172.17.0.1,289
78.32408618927002,172.17.0.1,172.19.0.9,66
78.33137917518616,172.19.0.9,172.17.0.1,3607
78.33212327957153,172.17.0.1,172.19.0.9,66
78.5423812866211,172.19.0.1,172.19.0.9,74
78.54388761520386,172.19.0.9,172.19.0.1,74
78.54568672180176,172.19.0.1,172.19.0.9,66
78.5467300415039,172.19.0.1,172.19.0.9,306
78.54759168624878,172.19.0.9,172.19.0.1,66
78.54909825325012,172.19.0.1,172.19.0.9,347
78.54983282089233,172.19.0.9,172.19.0.1,66
78.55063819885254,172.19.0.9,172.19.0.2,74
78.5514223575592,172.19.0.2,172.19.0.9,74
78.55212116241455,172.19.0.9,172.19.0.2,66
78.55302381515503,172.19.0.9,172.19.0.2,224
78.55375909805298,172.19.0.2,172.19.0.9,66
78.55991268157959,172.19.0.2,172.19.0.9,2009
78.56132125854492,172.19.0.9,172.19.0.2,66
78.56268739700317,172.19.0.9,172.19.0.2,66
78.56407141685486,172.19.0.2,172.19.0.9,66
78.56565546989441,172.19.0.9,172.19.0.2,66
78.5664529800415,172.19.0.9,172.19.0.7,74
78.56723523139954,172.19.0.7,172.19.0.9,74
78.5679874420166,172.19.0.9,172.19.0.7,66
78.56880116462708,172.19.0.9,172.19.0.7,310
78.56953597068787,172.19.0.7,172.19.0.9,66
78.57096910476685,172.19.0.9,172.19.0.7,318
78.57171678543091,172.19.0.7,172.19.0.9,66
78.57267427444458,172.19.0.7,172.19.0.9,320
78.57347989082336,172.19.0.9,172.19.0.7,66
78.57432222366333,172.19.0.7,172.19.0.4,264
78.57517886161804,172.19.0.4,172.19.0.1,264
78.5759105682373,172.19.0.1,172.19.0.4,66
78.57689833641052,172.19.0.4,172.19.0.7,70
78.57761669158936,172.19.0.7,172.19.0.4,66
78.57843828201294,172.19.0.9,172.19.0.7,66
78.57921624183655,172.19.0.7,172.19.0.9,66
78.57992267608643,172.19.0.9,172.19.0.7,66
78.58082461357117,172.19.0.1,172.19.0.4,264
78.58160066604614,172.19.0.1,172.19.0.4,70
78.58240127563477,172.19.0.4,172.19.0.7,262
78.58317565917969,172.19.0.7,172.19.0.4,66
78.58395409584045,172.19.0.4,172.19.0.1,70
78.58468174934387,172.19.0.9,172.19.0.1,197
78.58537912368774,172.19.0.1,172.19.0.9,66
78.58639907836914,172.19.0.9,172.19.0.1,137
78.58713746070862,172.19.0.1,172.19.0.9,66
78.58790922164917,172.19.0.1,172.19.0.9,66
78.58873391151428,172.19.0.9,172.19.0.1,66
78.58946418762207,172.19.0.1,172.19.0.9,66
78.5901870727539,172.19.0.7,172.19.0.9,74
78.59099888801575,172.19.0.9,172.19.0.7,74
78.59173107147217,172.19.0.7,172.19.0.9,66
78.59247636795044,172.19.0.7,172.19.0.9,297
78.59317708015442,172.19.0.9,172.19.0.7,66
78.59458327293396,172.19.0.7,172.19.0.9,312
78.5953152179718,172.19.0.9,172.19.0.7,66
78.59611177444458,172.19.0.9,172.17.0.1,74
78.59690999984741,172.17.0.1,172.19.0.9,74
78.59759593009949,172.19.0.9,172.17.0.1,66
78.5983681678772,172.19.0.9,172.17.0.1,304
78.59909725189209,172.17.0.1,172.19.0.9,66
78.60043668746948,172.19.0.9,172.17.0.1,312
78.601229429245,172.17.0.1,172.19.0.9,66
78.60193061828613,172.19.0.1,172.19.0.4,66
78.60264110565186,172.17.0.1,172.19.0.9,195
78.60334730148315,172.19.0.9,172.17.0.1,66
78.60431432723999,172.17.0.1,172.19.0.9,70
78.60502123832703,172.19.0.9,172.17.0.1,66
78.60574460029602,172.19.0.9,172.17.0.1,66
78.60656547546387,172.17.0.1,172.19.0.9,66
78.60729622840881,172.19.0.9,172.17.0.1,66
78.60802268981934,172.19.0.9,172.19.0.7,195
78.60875248908997,172.19.0.7,172.19.0.9,66
78.60974955558777,172.19.0.9,172.19.0.7,70
78.61047315597534,172.19.0.7,172.19.0.9,66
78.61117672920227,172.19.0.7,172.19.0.9,66
78.61199235916138,172.19.0.9,172.19.0.7,66
78.6127073764801,172.19.0.7,172.19.0.9,66
78.61343359947205,172.17.0.1,172.19.0.9,195
78.61413884162903,172.19.0.9,172.17.0.1,66
78.61509847640991,172.17.0.1,172.19.0.9,70
78.61580681800842,172.19.0.9,172.17.0.1,66
78.61653685569763,172.19.0.9,172.17.0.1,66
78.61734080314636,172.17.0.1,172.19.0.9,66
78.61804819107056,172.19.0.9,172.17.0.1,66
78.61875939369202,172.19.0.9,172.19.0.7,195
78.61951088905334,172.19.0.7,172.19.0.9,66
78.62042880058289,172.19.0.9,172.19.0.7,70
78.62114691734314,172.19.0.7,172.19.0.9,66
78.62193012237549,172.19.0.7,172.19.0.9,66
78.6226954460144,172.19.0.9,172.19.0.7,66
78.62338280677795,172.19.0.7,172.19.0.9,66
78.62428903579712,172.19.0.8,172.19.0.3,818
78.62501859664917,172.19.0.3,172.19.0.8,70
78.6257095336914,172.19.0.8,172.19.0.3,66
78.62663888931274,172.19.0.3,172.19.0.8,846
78.62735152244568,172.19.0.8,172.19.0.3,66
78.79691171646118,172.19.0.1,172.19.0.4,3500
78.79765772819519,172.19.0.4,172.19.0.1,66
78.79931211471558,172.19.0.4,172.19.0.7,3500
78.80005741119385,172.19.0.7,172.19.0.4,66
78.80083870887756,172.19.0.7,172.19.0.9,74
78.80158972740173,172.19.0.9,172.19.0.7,74
78.80230712890625,172.19.0.7,172.19.0.9,66
78.80309271812439,172.19.0.7,172.19.0.9,282
78.80381417274475,172.19.0.9,172.19.0.7,66
78.8110499382019,172.19.0.7,172.19.0.9,3590
78.8118667602539,172.19.0.9,172.19.0.7,66
78.81262636184692,172.19.0.9,172.19.0.2,74
78.81337523460388,172.19.0.2,172.19.0.9,74
78.81413125991821,172.19.0.9,172.19.0.2,66
78.8149995803833,172.19.0.9,172.19.0.2,224
78.8156955242157,172.19.0.2,172.19.0.9,66
78.81940960884094,172.19.0.2,172.19.0.9,2009
78.82016825675964,172.19.0.9,172.19.0.2,66
78.82090950012207,172.19.0.9,172.19.0.2,66
78.82164216041565,172.19.0.2,172.19.0.9,66
78.82240223884583,172.19.0.9,172.19.0.2,66
78.82316637039185,172.19.0.9,172.17.0.1,74
78.82394099235535,172.17.0.1,172.19.0.9,74
78.82466912269592,172.19.0.9,172.17.0.1,66
78.8254644870758,172.19.0.9,172.17.0.1,289
78.82617139816284,172.17.0.1,172.19.0.9,66
78.83313918113708,172.19.0.9,172.17.0.1,3590
78.8338840007782,172.17.0.1,172.19.0.9,66
79.05580949783325,172.19.0.1,172.19.0.9,74
79.0596776008606,172.19.0.9,172.19.0.1,74
79.06043553352356,172.19.0.1,172.19.0.9,66
79.0611822605133,172.19.0.1,172.19.0.9,306
79.06195640563965,172.19.0.9,172.19.0.1,66
79.06338500976562,172.19.0.1,172.19.0.9,347
79.06415033340454,172.19.0.9,172.19.0.1,66
79.06490874290466,172.19.0.9,172.19.0.2,74
79.06567788124084,172.19.0.2,172.19.0.9,74
79.06642007827759,172.19.0.9,172.19.0.2,66
79.0673279762268,172.19.0.9,172.19.0.2,224
79.06805062294006,172.19.0.2,172.19.0.9,66
79.07171535491943,172.19.0.2,172.19.0.9,2009
79.07249712944031,172.19.0.9,172.19.0.2,66
79.07322859764099,172.19.0.9,172.19.0.2,66
79.07396340370178,172.19.0.2,172.19.0.9,66
79.07471323013306,172.19.0.9,172.19.0.2,66
79.07548022270203,172.19.0.9,172.19.0.7,74
79.07623386383057,172.19.0.7,172.19.0.9,74
79.07696413993835,172.19.0.9,172.19.0.7,66
79.07776880264282,172.19.0.9,172.19.0.7,310
79.07846975326538,172.19.0.7,172.19.0.9,66
79.0799081325531,172.19.0.9,172.19.0.7,318
79.0806200504303,172.19.0.7,172.19.0.9,66
79.08158898353577,172.19.0.7,172.19.0.9,320
79.08231830596924,172.19.0.9,172.19.0.7,66
79.08319187164307,172.19.0.7,172.19.0.4,264
79.08402109146118,172.19.0.4,172.19.0.1,264
79.08475041389465,172.19.0.1,172.19.0.4,66
79.08557057380676,172.19.0.4,172.19.0.7,70
79.08626985549927,172.19.0.7,172.19.0.4,66
79.08697533607483,172.19.0.9,172.19.0.7,66
79.08780288696289,172.19.0.7,172.19.0.9,66
79.08852887153625,172.19.0.9,172.19.0.7,66
79.08926582336426,172.19.0.9,172.19.0.1,197
79.08999109268188,172.19.0.1,172.19.0.9,66
79.09102153778076,172.19.0.9,172.19.0.1,137
79.09173393249512,172.19.0.1,172.19.0.9,66
79.0925829410553,172.19.0.1,172.19.0.4,264
79.09338593482971,172.19.0.1,172.19.0.4,70
79.09424614906311,172.19.0.4,172.19.0.7,262
79.09494304656982,172.19.0.7,172.19.0.4,66
79.09577870368958,172.19.0.4,172.19.0.1,70
79.09653234481812,172.19.0.1,172.19.0.9,66
79.09728574752808,172.19.0.9,172.19.0.1,66
79.0980019569397,172.19.0.1,172.19.0.9,66
79.0987696647644,172.19.0.7,172.19.0.9,74
79.09955549240112,172.19.0.9,172.19.0.7,74
79.10022258758545,172.19.0.7,172.19.0.9,66
79.10103130340576,172.19.0.7,172.19.0.9,297
79.10173606872559,172.19.0.9,172.19.0.7,66
79.10311007499695,172.19.0.7,172.19.0.9,312
79.10384941101074,172.19.0.9,172.19.0.7,66
79.30907940864563,172.19.0.9,172.17.0.1,74
79.31094002723694,172.17.0.1,172.19.0.9,74
79.31255888938904,172.19.0.9,172.17.0.1,66
79.31403541564941,172.19.0.9,172.17.0.1,304
79.3153326511383,172.17.0.1,172.19.0.9,66
79.3174147605896,172.19.0.9,172.17.0.1,312
79.31835055351257,172.17.0.1,172.19.0.9,66
79.31925463676453,172.19.0.3,172.19.0.8,71
79.3201093673706,172.19.0.8,172.19.0.3,279
79.32081437110901,172.19.0.3,172.19.0.8,66
79.3215229511261,172.19.0.1,172.19.0.4,66
79.32230591773987,172.17.0.1,172.19.0.9,195
79.323002576828,172.19.0.9,172.17.0.1,66
79.32389426231384,172.17.0.1,172.19.0.9,70
79.32466244697571,172.19.0.9,172.17.0.1,66
79.32542490959167,172.17.0.1,172.19.0.9,195
79.32612776756287,172.19.0.9,172.17.0.1,66
79.32707786560059,172.17.0.1,172.19.0.9,70
79.32777404785156,172.19.0.9,172.17.0.1,66
79.32850623130798,172.19.0.9,172.17.0.1,66
79.3292818069458,172.17.0.1,172.19.0.9,66
79.33000159263611,172.19.0.9,172.17.0.1,66
79.33076190948486,172.19.0.9,172.19.0.7,195
79.331463098526,172.19.0.7,172.19.0.9,66
79.33243107795715,172.19.0.9,172.19.0.7,70
79.33314538002014,172.19.0.7,172.19.0.9,66
79.3338520526886,172.19.0.9,172.17.0.1,66
79.33461380004883,172.17.0.1,172.19.0.9,66
79.3353545665741,172.19.0.9,172.17.0.1,66
79.33610987663269,172.19.0.9,172.19.0.7,195
79.33680939674377,172.19.0.7,172.19.0.9,66
79.3377833366394,172.19.0.9,172.19.0.7,70
79.33849954605103,172.19.0.7,172.19.0.9,66
79.33922743797302,172.19.0.7,172.19.0.9,66
79.33999729156494,172.19.0.9,172.19.0.7,66
79.34073662757874,172.19.0.7,172.19.0.9,66
79.34147143363953,172.19.0.7,172.19.0.9,66
79.3422224521637,172.19.0.9,172.19.0.7,66
79.34293961524963,172.19.0.7,172.19.0.9,66
79.5648283958435,172.19.0.1,172.19.0.4,3384
79.56563568115234,172.19.0.4,172.19.0.1,66
79.56731271743774,172.19.0.4,172.19.0.7,3384
79.56804466247559,172.19.0.7,172.19.0.4,66
79.5688464641571,172.19.0.7,172.19.0.9,74
79.56960463523865,172.19.0.9,172.19.0.7,74
79.57037353515625,172.19.0.7,172.19.0.9,66
79.57115817070007,172.19.0.7,172.19.0.9,282
79.5718743801117,172.19.0.9,172.19.0.7,66
79.57901763916016,172.19.0.7,172.19.0.9,3474
79.57985639572144,172.19.0.9,172.19.0.7,66
79.58062791824341,172.19.0.9,172.19.0.2,74
79.58139204978943,172.19.0.2,172.19.0.9,74
79.58214521408081,172.19.0.9,172.19.0.2,66
79.58299088478088,172.19.0.9,172.19.0.2,224
79.58368420600891,172.19.0.2,172.19.0.9,66
79.58739137649536,172.19.0.2,172.19.0.9,2009
79.58815670013428,172.19.0.9,172.19.0.2,66
79.58891153335571,172.19.0.9,172.19.0.2,66
79.58963751792908,172.19.0.2,172.19.0.9,66
79.59039878845215,172.19.0.9,172.19.0.2,66
79.59114718437195,172.19.0.9,172.17.0.1,74
79.5918984413147,172.17.0.1,172.19.0.9,74
79.59260368347168,172.19.0.9,172.17.0.1,66
79.59338140487671,172.19.0.9,172.17.0.1,289
79.59409141540527,172.17.0.1,172.19.0.9,66
79.60110116004944,172.19.0.9,172.17.0.1,3474
79.60188317298889,172.17.0.1,172.19.0.9,66
79.82031583786011,172.19.0.1,172.19.0.9,74
79.82110571861267,172.19.0.9,172.19.0.1,74
79.82184648513794,172.19.0.1,172.19.0.9,66
79.82263827323914,172.19.0.1,172.19.0.9,306
79.8233494758606,172.19.0.9,172.19.0.1,66
79.82478618621826,172.19.0.1,172.19.0.9,347
79.8255181312561,172.19.0.9,172.19.0.1,66
79.82625317573547,172.19.0.9,172.19.0.2,74
79.82707262039185,172.19.0.2,172.19.0.9,74
79.82778358459473,172.19.0.9,172.19.0.2,66
79.82862854003906,172.19.0.9,172.19.0.2,224
79.82938361167908,172.19.0.2,172.19.0.9,66
79.83311772346497,172.19.0.2,172.19.0.9,2009
79.83384013175964,172.19.0.9,172.19.0.2,66
79.83464622497559,172.19.0.9,172.19.0.2,66
79.8354172706604,172.19.0.2,172.19.0.9,66
79.83610677719116,172.19.0.9,172.19.0.2,66
79.83689999580383,172.19.0.9,172.19.0.7,74
79.83768820762634,172.19.0.7,172.19.0.9,74
79.83839964866638,172.19.0.9,172.19.0.7,66
79.83914566040039,172.19.0.9,172.19.0.7,310
79.83989477157593,172.19.0.7,172.19.0.9,66
79.84122896194458,172.19.0.9,172.19.0.7,318
79.84201765060425,172.19.0.7,172.19.0.9,66
79.84298181533813,172.19.0.7,172.19.0.9,320
79.84370493888855,172.19.0.9,172.19.0.7,66
79.8445816040039,172.19.0.7,172.19.0.4,264
79.84728002548218,172.19.0.4,172.19.0.1,264
79.84798836708069,172.19.0.1,172.19.0.4,66
79.84883141517639,172.19.0.4,172.19.0.7,70
79.84956359863281,172.19.0.7,172.19.0.4,66
79.85027527809143,172.19.0.9,172.19.0.7,66
79.8510365486145,172.19.0.7,172.19.0.9,66
79.85192513465881,172.19.0.1,172.19.0.4,264
79.85263991355896,172.19.0.9,172.19.0.7,66
79.8533992767334,172.19.0.1,172.19.0.4,70
79.85418891906738,172.19.0.9,172.19.0.1,197
79.85488748550415,172.19.0.1,172.19.0.9,66
79.85586762428284,172.19.0.9,172.19.0.1,137
79.85665988922119,172.19.0.1,172.19.0.9,66
79.85748171806335,172.19.0.4,172.19.0.7,262
79.85818243026733,172.19.0.7,172.19.0.4,66
79.85898470878601,172.19.0.4,172.19.0.1,70
79.85976338386536,172.19.0.1,172.19.0.9,66
79.8605227470398,172.19.0.9,172.19.0.1,66
79.86121940612793,172.19.0.1,172.19.0.9,66
79.86202788352966,172.19.0.7,172.19.0.9,74
79.86281633377075,172.19.0.9,172.19.0.7,74
79.86352610588074,172.19.0.7,172.19.0.9,66
79.86428332328796,172.19.0.7,172.19.0.9,297
79.8650164604187,172.19.0.9,172.19.0.7,66
79.86637234687805,172.19.0.7,172.19.0.9,312
79.86714434623718,172.19.0.9,172.19.0.7,66
79.86792206764221,172.19.0.9,172.17.0.1,74
79.86868453025818,172.17.0.1,172.19.0.9,74
79.86939930915833,172.19.0.9,172.17.0.1,66
79.87019205093384,172.19.0.9,172.17.0.1,304
79.87089371681213,172.17.0.1,172.19.0.9,66
79.8722710609436,172.19.0.9,172.17.0.1,312
79.87300896644592,172.17.0.1,172.19.0.9,66
79.87370157241821,172.19.0.1,172.19.0.4,66
79.8753821849823,172.19.0.1,172.19.0.4,3449
79.87607932090759,172.19.0.4,172.19.0.1,66
79.8777687549591,172.19.0.4,172.19.0.7,3449
79.87847685813904,172.19.0.7,172.19.0.4,66
79.87925553321838,172.19.0.7,172.19.0.9,74
79.88002920150757,172.19.0.9,172.19.0.7,74
79.8807201385498,172.19.0.7,172.19.0.9,66
79.88154792785645,172.19.0.7,172.19.0.9,282
79.88223910331726,172.19.0.9,172.19.0.7,66
79.88935327529907,172.19.0.7,172.19.0.9,3539
79.89017009735107,172.19.0.9,172.19.0.7,66
79.89089918136597,172.17.0.1,172.19.0.9,195
79.89159154891968,172.19.0.9,172.17.0.1,66
79.8925712108612,172.17.0.1,172.19.0.9,70
79.89328145980835,172.19.0.9,172.17.0.1,66
79.89399361610413,172.17.0.1,172.19.0.9,195
79.89474511146545,172.19.0.9,172.17.0.1,66
79.89566230773926,172.17.0.1,172.19.0.9,70
79.89637875556946,172.19.0.9,172.17.0.1,66
80.07986187934875,172.19.0.9,172.17.0.1,66
80.0832736492157,172.17.0.1,172.19.0.9,66
80.08402180671692,172.19.0.9,172.17.0.1,66
80.08472490310669,172.19.0.9,172.17.0.1,66
80.08549094200134,172.17.0.1,172.19.0.9,66
80.08621311187744,172.19.0.9,172.17.0.1,66
80.08696722984314,172.19.0.9,172.19.0.7,195
80.08765769004822,172.19.0.7,172.19.0.9,66
80.08864164352417,172.19.0.9,172.19.0.7,70
80.08936071395874,172.19.0.7,172.19.0.9,66
80.09007954597473,172.19.0.9,172.19.0.7,195
80.09084725379944,172.19.0.7,172.19.0.9,66
80.09176826477051,172.19.0.9,172.19.0.7,70
80.09247994422913,172.19.0.7,172.19.0.9,66
80.0933039188385,172.19.0.9,172.19.0.2,74
80.09407615661621,172.19.0.2,172.19.0.9,74
80.09477734565735,172.19.0.9,172.19.0.2,66
80.0954999923706,172.19.0.7,172.19.0.9,66
80.09629034996033,172.19.0.9,172.19.0.7,66
80.0969922542572,172.19.0.7,172.19.0.9,66
80.09782648086548,172.19.0.9,172.19.0.2,224
80.09860587120056,172.19.0.2,172.19.0.9,66
80.09936165809631,172.19.0.7,172.19.0.9,66
80.1001091003418,172.19.0.9,172.19.0.7,66
80.10090470314026,172.19.0.7,172.19.0.9,66
80.10472369194031,172.19.0.2,172.19.0.9,2009
80.10552215576172,172.19.0.9,172.19.0.2,66
80.10631203651428,172.19.0.9,172.19.0.2,66
80.10706949234009,172.19.0.2,172.19.0.9,66
80.1077663898468,172.19.0.9,172.19.0.2,66
80.10858702659607,172.19.0.9,172.17.0.1,74
80.1093578338623,172.17.0.1,172.19.0.9,74
80.1100549697876,172.19.0.9,172.17.0.1,66
80.11082243919373,172.19.0.9,172.17.0.1,289
80.11158037185669,172.17.0.1,172.19.0.9,66
80.11879777908325,172.19.0.9,172.17.0.1,3539
80.11961579322815,172.17.0.1,172.19.0.9,66
80.12034130096436,172.19.0.3,172.19.0.8,71
80.1211154460907,172.19.0.8,172.19.0.3,279
80.12187004089355,172.19.0.3,172.19.0.8,66
80.12263464927673,172.19.0.1,172.19.0.9,74
80.12338352203369,172.19.0.9,172.19.0.1,74
80.12413692474365,172.19.0.1,172.19.0.9,66
80.1249327659607,172.19.0.1,172.19.0.9,306
80.12563705444336,172.19.0.9,172.19.0.1,66
80.12709093093872,172.19.0.1,172.19.0.9,347
80.12781000137329,172.19.0.9,172.19.0.1,66
80.33341860771179,172.19.0.9,172.19.0.2,74
80.33470439910889,172.19.0.2,172.19.0.9,74
80.33575391769409,172.19.0.9,172.19.0.2,66
80.3370726108551,172.19.0.9,172.19.0.2,224
80.33791851997375,172.19.0.2,172.19.0.9,66
80.34178495407104,172.19.0.2,172.19.0.9,2009
80.34254932403564,172.19.0.9,172.19.0.2,66
80.34328103065491,172.19.0.9,172.19.0.2,66
80.34402990341187,172.19.0.2,172.19.0.9,66
80.34480166435242,172.19.0.9,172.19.0.2,66
80.34555578231812,172.19.0.9,172.19.0.7,74
80.34631490707397,172.19.0.7,172.19.0.9,74
80.34703922271729,172.19.0.9,172.19.0.7,66
80.34784126281738,172.19.0.9,172.19.0.7,310
80.34854292869568,172.19.0.7,172.19.0.9,66
80.34998774528503,172.19.0.9,172.19.0.7,318
80.35073375701904,172.19.0.7,172.19.0.9,66
80.35171127319336,172.19.0.7,172.19.0.9,320
80.35247826576233,172.19.0.9,172.19.0.7,66
80.3532919883728,172.19.0.7,172.19.0.4,264
80.3541111946106,172.19.0.4,172.19.0.1,264
80.35485649108887,172.19.0.1,172.19.0.4,66
80.3556387424469,172.19.0.4,172.19.0.7,70
80.35633778572083,172.19.0.7,172.19.0.4,66
80.35708713531494,172.19.0.9,172.19.0.7,66
80.35788798332214,172.19.0.7,172.19.0.9,66
80.35859537124634,172.19.0.9,172.19.0.7,66
80.3593111038208,172.19.0.9,172.19.0.1,197
80.36006927490234,172.19.0.1,172.19.0.9,66
80.36106371879578,172.19.0.9,172.19.0.1,137
80.3617889881134,172.19.0.1,172.19.0.9,66
80.36272668838501,172.19.0.1,172.19.0.4,268
80.36355066299438,172.19.0.4,172.19.0.7,262
80.3642349243164,172.19.0.7,172.19.0.4,66
80.36505174636841,172.19.0.4,172.19.0.1,70
80.36577844619751,172.19.0.1,172.19.0.9,66
80.36654281616211,172.19.0.9,172.19.0.1,66
80.36726999282837,172.19.0.1,172.19.0.9,66
80.3680350780487,172.19.0.7,172.19.0.9,74
80.36880922317505,172.19.0.9,172.19.0.7,74
80.36950874328613,172.19.0.7,172.19.0.9,66
80.37042284011841,172.19.0.7,172.19.0.9,297
80.37172603607178,172.19.0.9,172.19.0.7,66
80.37420892715454,172.19.0.7,172.19.0.9,312
80.37546586990356,172.19.0.9,172.19.0.7,66
80.37676048278809,172.19.0.9,172.17.0.1,74
80.37808561325073,172.17.0.1,172.19.0.9,74
80.37940168380737,172.19.0.9,172.17.0.1,66
80.38071870803833,172.19.0.9,172.17.0.1,304
80.38192915916443,172.17.0.1,172.19.0.9,66
80.3843355178833,172.19.0.9,172.17.0.1,312
80.38512086868286,172.17.0.1,172.19.0.9,66
80.38586950302124,172.19.0.1,172.19.0.4,66
80.38666200637817,172.17.0.1,172.19.0.9,195
80.38736462593079,172.19.0.9,172.17.0.1,66
80.38833141326904,172.17.0.1,172.19.0.9,70
80.38917398452759,172.19.0.9,172.17.0.1,66
80.39007019996643,172.17.0.1,172.19.0.9,195
80.39100646972656,172.19.0.9,172.17.0.1,66
80.39241123199463,172.17.0.1,172.19.0.9,70
80.3935272693634,172.19.0.9,172.17.0.1,66
80.39468955993652,172.19.0.9,172.17.0.1,66
80.39576196670532,172.17.0.1,172.19.0.9,66
80.39671897888184,172.19.0.9,172.17.0.1,66
80.39768934249878,172.19.0.9,172.19.0.7,195
80.39848017692566,172.19.0.7,172.19.0.9,66
80.39953994750977,172.19.0.9,172.19.0.7,70
80.40034890174866,172.19.0.7,172.19.0.9,66
80.40137577056885,172.19.0.9,172.17.0.1,66
80.40253281593323,172.19.0.7,172.19.0.9,66
80.40370011329651,172.17.0.1,172.19.0.9,66
80.40492510795593,172.19.0.9,172.17.0.1,66
80.40628671646118,172.19.0.9,172.19.0.7,195
80.40785551071167,172.19.0.7,172.19.0.9,66
80.40970182418823,172.19.0.9,172.19.0.7,70
80.41096329689026,172.19.0.7,172.19.0.9,66
80.4121561050415,172.19.0.9,172.19.0.7,66
80.41324377059937,172.19.0.7,172.19.0.9,66
80.41420793533325,172.19.0.7,172.19.0.9,66
80.41506505012512,172.19.0.9,172.19.0.7,66
80.41584634780884,172.19.0.7,172.19.0.9,66
80.59242129325867,172.19.0.1,172.19.0.4,3411
80.59320044517517,172.19.0.4,172.19.0.1,66
80.59478735923767,172.19.0.4,172.19.0.7,3411
80.59553790092468,172.19.0.7,172.19.0.4,66
80.5964367389679,172.19.0.8,172.19.0.3,818
80.59718012809753,172.19.0.3,172.19.0.8,70
80.59792399406433,172.19.0.8,172.19.0.3,66
80.59885859489441,172.19.0.3,172.19.0.8,846
80.59958386421204,172.19.0.8,172.19.0.3,66
80.60036611557007,172.19.0.7,172.19.0.9,74
80.60116505622864,172.19.0.9,172.19.0.7,74
80.60187363624573,172.19.0.7,172.19.0.9,66
80.6027021408081,172.19.0.7,172.19.0.9,282
80.60344076156616,172.19.0.9,172.19.0.7,66
80.61058378219604,172.19.0.7,172.19.0.9,3501
80.61140275001526,172.19.0.9,172.19.0.7,66
80.61216568946838,172.19.0.9,172.19.0.2,74
80.61295223236084,172.19.0.2,172.19.0.9,74
80.61374187469482,172.19.0.9,172.19.0.2,66
80.61459136009216,172.19.0.9,172.19.0.2,224
80.61528992652893,172.19.0.2,172.19.0.9,66
80.61904048919678,172.19.0.2,172.19.0.9,2009
80.61982846260071,172.19.0.9,172.19.0.2,66
80.62056875228882,172.19.0.9,172.19.0.2,66
80.62130904197693,172.19.0.2,172.19.0.9,66
80.6220817565918,172.19.0.9,172.19.0.2,66
80.6228494644165,172.19.0.9,172.17.0.1,74
80.62361526489258,172.17.0.1,172.19.0.9,74
80.62435483932495,172.19.0.9,172.17.0.1,66
80.62512612342834,172.19.0.9,172.17.0.1,289
80.62584781646729,172.17.0.1,172.19.0.9,66
80.63282489776611,172.19.0.9,172.17.0.1,3501
80.63360095024109,172.17.0.1,172.19.0.9,66
80.84810066223145,172.19.0.1,172.19.0.9,74
80.85229420661926,172.19.0.9,172.19.0.1,74
80.8557960987091,172.19.0.1,172.19.0.9,66
80.85859894752502,172.19.0.1,172.19.0.9,306
80.86087274551392,172.19.0.9,172.19.0.1,66
80.86389684677124,172.19.0.1,172.19.0.9,347
80.8651750087738,172.19.0.9,172.19.0.1,66
80.866201877594,172.19.0.9,172.19.0.2,74
80.8670928478241,172.19.0.2,172.19.0.9,74
