elapsed_time,direction,sender,receiver,length
30.211321592330933,incoming,172.18.0.1,172.18.0.2,66
30.468724012374878,incoming,172.18.0.1,172.18.0.2,2231
30.472821950912476,incoming,172.18.0.8,172.18.0.2,66
30.719873428344727,outgoing,172.18.0.3,172.17.0.1,74
30.721446752548225,outgoing,172.18.0.3,172.17.0.1,66
30.722274780273438,outgoing,172.18.0.3,172.17.0.1,290
30.725228309631348,outgoing,172.18.0.3,172.17.0.1,7306
30.72814130783081,outgoing,172.18.0.3,172.17.0.1,7306
30.73258352279663,outgoing,172.18.0.3,172.17.0.1,14546
30.73696517944336,outgoing,172.18.0.3,172.17.0.1,14546
30.738956689834595,outgoing,172.18.0.3,172.17.0.1,2962
30.864001989364624,outgoing,172.18.0.3,172.17.0.1,14032
30.982324123382575,outgoing,172.18.0.3,172.17.0.1,66
30.98310136795044,outgoing,172.18.0.3,172.17.0.1,66
30.984625101089478,outgoing,172.18.0.3,172.17.0.1,66
30.98593759536743,incoming,172.18.0.1,172.18.0.2,2235
30.988707065582275,incoming,172.18.0.8,172.18.0.2,66
30.989454746246345,outgoing,172.18.0.3,172.17.0.1,74
30.990928173065186,outgoing,172.18.0.3,172.17.0.1,66
30.99169683456421,outgoing,172.18.0.3,172.17.0.1,290
30.994572162628174,outgoing,172.18.0.3,172.17.0.1,7306
30.99734091758728,outgoing,172.18.0.3,172.17.0.1,7306
31.0016450881958,outgoing,172.18.0.3,172.17.0.1,14546
31.005884885787964,outgoing,172.18.0.3,172.17.0.1,14546
31.007927179336548,outgoing,172.18.0.3,172.17.0.1,2962
31.131107091903687,outgoing,172.18.0.3,172.17.0.1,13738
31.23453378677368,outgoing,172.18.0.3,172.17.0.1,66
31.23564839363098,outgoing,172.18.0.3,172.17.0.1,66
31.237348079681396,outgoing,172.18.0.3,172.17.0.1,66
31.489464044570923,incoming,172.18.0.1,172.18.0.2,2135
31.493173360824585,incoming,172.18.0.8,172.18.0.2,66
31.748363971710205,outgoing,172.18.0.3,172.17.0.1,74
31.753297805786133,outgoing,172.18.0.3,172.17.0.1,66
31.75399661064148,outgoing,172.18.0.3,172.17.0.1,290
31.756870985031135,outgoing,172.18.0.3,172.17.0.1,7306
31.76047158241272,outgoing,172.18.0.3,172.17.0.1,7306
31.76658654212951,outgoing,172.18.0.3,172.17.0.1,14546
31.77084517478943,outgoing,172.18.0.3,172.17.0.1,14546
31.77298331260681,outgoing,172.18.0.3,172.17.0.1,2962
31.91332745552063,outgoing,172.18.0.3,172.17.0.1,14204
32.00071430206299,outgoing,172.18.0.3,172.17.0.1,66
32.00147986412048,outgoing,172.18.0.3,172.17.0.1,66
32.00295114517212,outgoing,172.18.0.3,172.17.0.1,66
32.262511014938354,incoming,172.18.0.1,172.18.0.2,2151
32.267987728118904,incoming,172.18.0.8,172.18.0.2,66
32.268739223480225,outgoing,172.18.0.3,172.17.0.1,74
32.2702157497406,outgoing,172.18.0.3,172.17.0.1,66
32.27098488807678,outgoing,172.18.0.3,172.17.0.1,290
32.2739577293396,outgoing,172.18.0.3,172.17.0.1,7306
32.276910066604614,outgoing,172.18.0.3,172.17.0.1,7306
32.28133201599121,outgoing,172.18.0.3,172.17.0.1,14546
32.28589177131653,outgoing,172.18.0.3,172.17.0.1,14546
32.28795599937439,outgoing,172.18.0.3,172.17.0.1,2962
32.425254821777344,outgoing,172.18.0.3,172.17.0.1,14360
32.51925730705261,outgoing,172.18.0.3,172.17.0.1,66
32.521466493606574,outgoing,172.18.0.3,172.17.0.1,66
32.52472257614136,outgoing,172.18.0.3,172.17.0.1,66
32.774537324905396,incoming,172.18.0.1,172.18.0.2,2135
32.777639389038086,incoming,172.18.0.8,172.18.0.2,66
32.77836513519287,outgoing,172.18.0.3,172.17.0.1,74
32.779818296432495,outgoing,172.18.0.3,172.17.0.1,66
32.780548095703125,outgoing,172.18.0.3,172.17.0.1,290
32.7833993434906,outgoing,172.18.0.3,172.17.0.1,7306
32.786276817321784,outgoing,172.18.0.3,172.17.0.1,7306
32.79058575630188,outgoing,172.18.0.3,172.17.0.1,14546
32.794840097427375,outgoing,172.18.0.3,172.17.0.1,14546
32.79688262939453,outgoing,172.18.0.3,172.17.0.1,2962
32.912139892578125,outgoing,172.18.0.3,172.17.0.1,13930
33.0273916721344,outgoing,172.18.0.3,172.17.0.1,66
33.02873396873474,outgoing,172.18.0.3,172.17.0.1,66
33.03081393241882,outgoing,172.18.0.3,172.17.0.1,66
33.284547090530396,incoming,172.18.0.1,172.18.0.2,2231
33.295862436294556,incoming,172.18.0.8,172.18.0.2,66
33.53592872619629,outgoing,172.18.0.3,172.17.0.1,74
33.53749966621399,outgoing,172.18.0.3,172.17.0.1,66
33.538286209106445,outgoing,172.18.0.3,172.17.0.1,290
33.54121565818786,outgoing,172.18.0.3,172.17.0.1,7306
33.54467177391052,outgoing,172.18.0.3,172.17.0.1,7306
33.54926776885986,outgoing,172.18.0.3,172.17.0.1,14546
33.55368995666504,outgoing,172.18.0.3,172.17.0.1,14546
33.55577540397644,outgoing,172.18.0.3,172.17.0.1,2962
33.67367935180664,outgoing,172.18.0.3,172.17.0.1,14350
33.67668843269348,outgoing,172.18.0.3,172.17.0.1,66
