sensor_name,inference_layer,inference_latency,registered_at
ESP32_A73166,InferenceLayer.CLOUD,488971,2024-08-30 01:08:34.875324
ESP32_09B38F,InferenceLayer.CLOUD,548561,2024-08-30 01:09:04.371952
ESP32_8F7400,InferenceLayer.CLOUD,395346,2024-08-30 01:09:05.432215
ESP32_ED5A4D,InferenceLayer.CLOUD,507668,2024-08-30 01:09:06.361910
ESP32_E9F15A,InferenceLayer.CLOUD,522934,2024-08-30 01:09:12.770085
ESP32_A73166,InferenceLayer.CLOUD,488319,2024-08-30 01:09:13.517833
ESP32_46B1A6,InferenceLayer.CLOUD,525892,2024-08-30 01:09:45.408499
ESP32_C31F5E,InferenceLayer.CLOUD,547042,2024-08-30 01:09:49.026263
ESP32_97CAE1,InferenceLayer.CLOUD,431365,2024-08-30 01:09:51.717496
ESP32_AABBCC,InferenceLayer.CLOUD,546313,2024-08-30 01:10:21.257563
ESP32_09B38F,InferenceLayer.CLOUD,531208,2024-08-30 01:10:21.620019
ESP32_09B38F,InferenceLayer.CLOUD,527199,2024-08-30 01:33:32.531052
ESP32_8F7400,InferenceLayer.CLOUD,523122,2024-08-30 01:33:33.727299
ESP32_46978A,InferenceLayer.CLOUD,520584,2024-08-30 01:33:35.331310
ESP32_F0ACBF,InferenceLayer.CLOUD,607941,2024-08-30 01:33:37.470587
ESP32_B57936,InferenceLayer.CLOUD,483975,2024-08-30 01:34:11.923918
ESP32_3330A5,InferenceLayer.CLOUD,514040,2024-08-30 01:34:12.729787
ESP32_AB192B,InferenceLayer.CLOUD,492743,2024-08-30 01:34:16.342519
ESP32_C31F5E,InferenceLayer.CLOUD,492366,2024-08-30 01:34:17.136103
ESP32_09B38F,InferenceLayer.CLOUD,483595,2024-08-30 01:34:49.770180
ESP32_46978A,InferenceLayer.CLOUD,523164,2024-08-30 01:34:52.613711
ESP32_B25FE3,InferenceLayer.CLOUD,520388,2024-08-30 01:34:53.380532
ESP32_ADD36D,InferenceLayer.CLOUD,528886,2024-08-30 01:34:54.222806
ESP32_232714,InferenceLayer.CLOUD,513865,2024-08-30 01:35:28.815225
